,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13
SH3BP5L,-0.17993603439086903,-0.10424782084451822,-0.2702511194344305,-0.0036990859604311066,0.004924705173208496,-0.6091522741228974,-0.4327362654038695,-0.18606632470418624,-0.0032284369103017787,-0.6824128916520793,0.0023243990481658706,0.00036357615968842216,1.2031196387218916
ZNF672,-0.17993603439086903,-0.10424782084451822,-0.2702511194344305,-0.0036990859604311066,0.004924705173208496,-0.6091522741228974,-0.4327362654038695,-0.18606632470418624,-0.0032284369103017787,-0.6824128916520793,0.0023243990481658706,0.00036357615968842216,1.2031196387218916
ZNF692,-0.17993603439086903,-0.10424782084451822,-0.2702511194344305,-0.0036990859604311066,0.004924705173208496,-0.6091522741228974,-0.4327362654038695,-0.18606632470418624,-0.0032284369103017787,-0.6824128916520793,0.0023243990481658706,0.00036357615968842216,1.2031196387218916
PGBD2,-0.16827270567748812,-0.014991322502892658,-0.2770326024709987,-0.004996438319838661,-0.026752092941609355,-0.5172337253412999,-0.3512612660748038,-0.12142653705029641,-0.012305516668206867,-0.6105581841175611,0.009894738069477292,0.02637110505667737,1.1812255648717336
TUBB8,-0.005394517027027055,-0.14390043527690685,0.0057850928712734105,0.014035863577325437,-0.04606607040716388,0.4899294309272346,-0.2889336981197141,-0.30314725997717307,0.012324264943280714,0.03807259071632266,0.15865648871464644,-0.027701334618368857,0.06196085869265234
ZMYND11,-0.011910038572695226,-0.15409854580134638,0.020308036112245808,0.01149026451917822,-0.04465892681454372,0.5158662160314054,-0.3028212065608057,-0.32418028088492223,0.0036349583605141352,0.06352586180661392,0.16688150532835222,-0.032215432343085056,0.07866711645594658
DIP2C,-0.03047236378145193,-0.14734478909565626,0.01374511799002988,0.011768233466495715,-0.03332741189249606,0.5257910342706618,-0.2997322057537512,-0.2256965463892885,0.004115341937430414,0.032408736627846796,0.11339822211138138,-0.11274991485275418,-0.002484742981518737
PRR26,-0.031120954119155362,-0.14692377204644436,0.013540566807714259,0.011753520696667972,-0.03309119640654596,0.5253117301389065,-0.29973285274216493,-0.22367620050496673,0.00418463193088315,0.031835282091675465,0.1122781933288493,-0.11492887232201669,-0.0034851484959971296
LARP4B,-0.017141736323147663,-0.13546871777287,0.004362514749578122,0.0073855400801769834,-0.023688929127683736,0.5298887675000842,-0.27616528760007764,-0.21720564707432455,-0.0021362846452965046,0.036783411907544,0.11389727907844921,-0.13793220440233703,-0.00567366996998756
GTPBP4,-0.01526578971183514,-0.1357483978445799,0.0018865165035781009,0.006104267845086477,-0.021466152064550777,0.5320521446341407,-0.27762692989644955,-0.21698381596957983,-0.001903993646900672,0.03323357465115321,0.11571505391908508,-0.13364347654111117,-0.0050675796725570465
IDI2,-0.01526578971183514,-0.1357483978445799,0.0018865165035781009,0.006104267845086477,-0.021466152064550777,0.5320521446341407,-0.27762692989644955,-0.21698381596957983,-0.001903993646900672,0.03323357465115321,0.11571505391908508,-0.13364347654111117,-0.0050675796725570465
IDI1,-0.01526578971183514,-0.1357483978445799,0.0018865165035781009,0.006104267845086477,-0.021466152064550777,0.5320521446341407,-0.27762692989644955,-0.21698381596957983,-0.001903993646900672,0.03323357465115321,0.11571505391908508,-0.13364347654111117,-0.0050675796725570465
WDR37,-0.01526578971183514,-0.1357483978445799,0.0018865165035781009,0.006104267845086477,-0.021466152064550777,0.5320521446341407,-0.27762692989644955,-0.21698381596957983,-0.001903993646900672,0.03323357465115321,0.11571505391908508,-0.13364347654111117,-0.0050675796725570465
ADARB2,-0.015279728774877873,-0.13058829897228974,0.0033240384593851793,0.005667794545655998,-0.022235146568887126,0.5300079945796982,-0.2823071765462247,-0.21093088009052086,-0.0035869381561843697,0.035672993605853055,0.11728964487277423,-0.1355915345870301,-0.006954791878715035
PFKP,-0.01330549869609189,-0.1379139658417697,0.0028094772484705717,0.005290763544864445,-0.02241276109009827,0.5305192213498978,-0.27635444955175825,-0.22375122013906942,-0.0019079701106691472,0.03167888208887052,0.11766370866806986,-0.1320475360770685,-0.006482900268558701
PITRM1,-0.013503656847625748,-0.13753515512676412,0.0027383364088449202,0.005281244661112845,-0.022483286189618798,0.5302001637499378,-0.27585169329991394,-0.2228557708716903,-0.0018978347663094956,0.031584251252168766,0.11735302635393151,-0.13173458274393193,-0.00634605899546292
KLF6,-0.0161084068202461,-0.12470403356950327,0.0010066686879904665,0.004841340386092463,-0.02935991998162812,0.5275291814598059,-0.26378335475453973,-0.28255770150518245,-0.013875909074797287,0.034547922546431103,0.07028855969117642,-0.1288674965582713,-0.006180653220213505
AKR1E2,-0.012911114990834114,-0.1311692326314206,0.0016066110687279977,0.005756157621985068,-0.027112815690718002,0.5238635430611644,-0.264213439589849,-0.29047910742692024,-0.007059057630718569,0.037639030700275425,0.09567319334100467,-0.14826383611483834,-0.0026383692107853273
AKR1C1,-0.012911114990834114,-0.1311692326314206,0.0016066110687279977,0.005756157621985068,-0.027112815690718002,0.5238635430611644,-0.264213439589849,-0.29047910742692024,-0.007059057630718569,0.037639030700275425,0.09567319334100467,-0.14826383611483834,-0.0026383692107853273
AKR1C2,-0.012911114990834114,-0.1311692326314206,0.0016066110687279977,0.005756157621985068,-0.027112815690718002,0.5238635430611644,-0.264213439589849,-0.29047910742692024,-0.007059057630718569,0.037639030700275425,0.09567319334100467,-0.14826383611483834,-0.0026383692107853273
AKR1C3,-0.012911114990834114,-0.1311692326314206,0.0016066110687279977,0.005756157621985068,-0.027112815690718002,0.5238635430611644,-0.264213439589849,-0.29047910742692024,-0.007059057630718569,0.037639030700275425,0.09567319334100467,-0.14826383611483834,-0.0026383692107853273
AKR1C8P,-0.012911114990834114,-0.1311692326314206,0.0016066110687279977,0.005756157621985068,-0.027112815690718002,0.5238635430611644,-0.264213439589849,-0.29047910742692024,-0.007059057630718569,0.037639030700275425,0.09567319334100467,-0.14826383611483834,-0.0026383692107853273
AKR1C4,-0.012911114990834114,-0.1311692326314206,0.0016066110687279977,0.005756157621985068,-0.027112815690718002,0.5238635430611644,-0.264213439589849,-0.29047910742692024,-0.007059057630718569,0.037639030700275425,0.09567319334100467,-0.14826383611483834,-0.0026383692107853273
UCN3,-0.012911114990834114,-0.1311692326314206,0.0016066110687279977,0.005756157621985068,-0.027112815690718002,0.5238635430611644,-0.264213439589849,-0.29047910742692024,-0.007059057630718569,0.037639030700275425,0.09567319334100467,-0.14826383611483834,-0.0026383692107853273
TUBAL3,-0.012911114990834114,-0.1311692326314206,0.0016066110687279977,0.005756157621985068,-0.027112815690718002,0.5238635430611644,-0.264213439589849,-0.29047910742692024,-0.007059057630718569,0.037639030700275425,0.09567319334100467,-0.14826383611483834,-0.0026383692107853273
NET1,-0.012911114990834114,-0.1311692326314206,0.0016066110687279977,0.005756157621985068,-0.027112815690718002,0.5238635430611644,-0.264213439589849,-0.29047910742692024,-0.007059057630718569,0.037639030700275425,0.09567319334100467,-0.14826383611483834,-0.0026383692107853273
CALML5,-0.012911114990834114,-0.1311692326314206,0.0016066110687279977,0.005756157621985068,-0.027112815690718002,0.5238635430611644,-0.264213439589849,-0.29047910742692024,-0.007059057630718569,0.037639030700275425,0.09567319334100467,-0.14826383611483834,-0.0026383692107853273
CALML3,-0.012911114990834114,-0.1311692326314206,0.0016066110687279977,0.005756157621985068,-0.027112815690718002,0.5238635430611644,-0.264213439589849,-0.29047910742692024,-0.007059057630718569,0.037639030700275425,0.09567319334100467,-0.14826383611483834,-0.0026383692107853273
ASB13,-0.0065748366783838896,-0.12644533051332574,0.004839403718327845,0.00480941584196977,-0.04100297839431978,0.4721110620713894,-0.2011502776472036,-0.19139077648147054,-0.02984383914239069,0.047814404353742276,0.023360576968838,-0.056102032651986905,-0.00048610787070202003
FAM208B,-0.0065748366783838896,-0.12644533051332574,0.004839403718327845,0.00480941584196977,-0.04100297839431978,0.4721110620713894,-0.2011502776472036,-0.19139077648147054,-0.02984383914239069,0.047814404353742276,0.023360576968838,-0.056102032651986905,-0.00048610787070202003
GDI2,-0.0065748366783838896,-0.12644533051332574,0.004839403718327845,0.00480941584196977,-0.04100297839431978,0.4721110620713894,-0.2011502776472036,-0.19139077648147054,-0.02984383914239069,0.047814404353742276,0.023360576968838,-0.056102032651986905,-0.00048610787070202003
ANKRD16,-0.0065748366783838896,-0.12644533051332574,0.004839403718327845,0.00480941584196977,-0.04100297839431978,0.4721110620713894,-0.2011502776472036,-0.19139077648147054,-0.02984383914239069,0.047814404353742276,0.023360576968838,-0.056102032651986905,-0.00048610787070202003
FBH1,-0.0065748366783838896,-0.12644533051332574,0.004839403718327845,0.00480941584196977,-0.04100297839431978,0.4721110620713894,-0.2011502776472036,-0.19139077648147054,-0.02984383914239069,0.047814404353742276,0.023360576968838,-0.056102032651986905,-0.00048610787070202003
IL15RA,-0.0065748366783838896,-0.12644533051332574,0.004839403718327845,0.00480941584196977,-0.04100297839431978,0.4721110620713894,-0.2011502776472036,-0.19139077648147054,-0.02984383914239069,0.047814404353742276,0.023360576968838,-0.056102032651986905,-0.00048610787070202003
